Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,Clean Energy - Denver International Airport Rental Car,27700 E 78th Ave,"I-70, exit onto Pena Blvd to DIA, follow signs to rental car return",Denver,CO,80249,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,39.83765605,-104.6805,11/8/19,648,2020-01-21 18:34:38 UTC,P,,,12/15/96,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,RENTAL_CAR_RETURN,1,,600,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Albany - National Grid,1125 Broadway,"Just south and west  of I-90/I-787 Interchange, between Loudonville Rd and N 1st St",Menands,NY,12204,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,42.667569,-73.739345,5/9/19,703,2020-01-21 18:34:38 UTC,T,,,8/15/11,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,,,,,,,,,,Q,3000 3600,MD,,
CNG,Northwest Natural Gas - Parkrose Service Center,12120 NE Inverness Dr,,Portland,OR,97220,,,E,,Private,,,,B,3000 3600,,,,,,,200-9,45.562809,-122.537882,3/3/20,716,2020-03-03 21:13:47 UTC,T,,,11/15/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,25,,,,,,,,,B,3000 3600,MD,,
CNG,Northwest Natural Gas - Mt Scott Service Center,9222 SE Knapp St,,Portland,OR,97266,,,E,,Private,,,,B,3000 3600,,,,,,,200-9,45.46966,-122.567129,3/3/20,717,2020-03-03 21:13:47 UTC,T,,,11/15/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,25,,,,,,,,,B,3000 3600,MD,,
CNG,Northwest Natural Gas - Salem Service Center,3123 Broadway St NE,,Salem,OR,97303,,,E,,Private,,,,B,3600,,,,,,,200-9,44.971345,-123.029369,3/3/20,718,2020-03-03 21:13:47 UTC,T,,,11/15/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,1,,70,5000,,,,,,,,B,3600,MD,,
CNG,City of Oklahoma City,621 N Pennsylvania Ave,,Oklahoma City,OK,73107,,,E,,Private - Government only,,,,T,3000,,,,,,,200-9,35.473122,-97.551807,4/8/20,735,2020-04-08 12:29:55 UTC,LG,,,12/15/96,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,50,,,,,,,,,T,3000,MD,,
CNG,United Parcel Service,901 S Portland Ave,,Oklahoma City,OK,73108,,,E,,Private,,,,Q,3000 3600,,,,,,,200-9,35.455709,-97.585311,4/8/20,737,2020-04-08 12:29:55 UTC,P,,,12/15/96,,MD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,500,,,,,,,,,Q,3000 3600,MD,,
CNG,Oklahoma Natural Gas - Northside Service Center,4901 N Santa Fe Ave,,Oklahoma City,OK,73118,,,E,,Private,,,,B,3600,,,,,,,200-9,35.520864,-97.51313,4/8/20,739,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,250,33000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Southside Service Center,412 SE 59th St,,Oklahoma City,OK,73129,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,35.406042,-97.503367,4/8/20,740,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,350,66000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Southern Oklahoma Development Association,1995 Veterans Blvd,"I-35, exit 33, drive 0.75 miles on the north side of Veterans Blvd/State Highway 42",Ardmore,OK,73401,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.185103,-97.107574,4/8/20,743,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,Q,3600,MD,,
CNG,Oklahoma Natural Gas - Enid Service Center,421 S Garland Rd,,Enid,OK,73703,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,36.393246,-97.942055,4/8/20,748,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,B,3600,MD,,
CNG,Sand Springs Schools,410 W 55th St,,Sand Springs,OK,74063,,,E,,Private - Government only,,,,B,3000,,,,,,,200-8,36.084708,-96.13021,4/8/20,750,2020-04-08 12:29:55 UTC,LG,,,12/15/96,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,SCHOOL,,,50,,,,,,,,,B,3000,MD,,
CNG,EZ Go #53,Mile 178 Turner Turnpike,"I-44, take exit next to McDonald's, and the station is behind Kicks 66.",Stroud,OK,74079,,918-968-2208,E,,Public,24 hours daily,A Cash D EFS FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.751753,-96.689896,8/8/19,752,2020-01-21 18:34:38 UTC,P,,,12/19/14,,MD,,,,US,,,,Public,,public,,,TRAVEL_CENTER,1,,222,55000,,,,,,,,Q,3600,MD,,
CNG,Oklahoma Natural Gas - Tulsa Service Center,5848 E 15th St,,Tulsa,OK,74112,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,36.13876,-95.911286,4/8/20,755,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,400,66000,,,,,,,,B,3600,MD,,
CNG,Tulsa Public Schools,1815 N 77th E Ave,,Tulsa,OK,74115,,,E,,Private - Government only,,,,B,3000,,,,,,,200-8,36.180333,-95.890286,4/8/20,756,2020-04-08 12:29:55 UTC,LG,,,12/15/96,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,SCHOOL,,,150,,,,,,,,,B,3000,MD,,
CNG,Tulsa Public Schools - McBirney,1012 W 36th Pl,,Tulsa,OK,74107,,,E,,Private - Government only,,,,B,3000,,,,,,,200-9,36.110572,-96.003683,4/8/20,763,2020-04-08 12:29:55 UTC,LG,,,12/15/96,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,SCHOOL,,,50,,,,,,,,,B,3000,MD,,
CNG,Oklahoma Natural Gas - Muskogee Service Center,2616 Border Ave,"At Highway 69, 1 block east",Muskogee,OK,74401,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,35.740689,-95.396141,4/8/20,765,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,200,33000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Ponca City Service Center,2205 N Ash St,,Ponca City,OK,74601,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,36.730008,-97.093765,4/8/20,767,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Shawnee Service Center,1444 N Kickapoo St,,Shawnee,OK,74801,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,35.346744,-96.930096,4/8/20,768,2020-04-08 12:29:55 UTC,T,,,12/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,300,66000,,,,,,,,B,3600,MD,,
CNG,Clean Energy - Phoenixville,1101 W Bridge St,,Phoenixville,PA,19460,,,E,,Private,,,,Q,3000,,,,,,,200-9,40.125753,-75.536518,1/13/20,786,2020-01-21 18:34:38 UTC,P,,,5/12/16,,MD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,1,,39,,,,,,,,,Q,3000,MD,,
CNG,Clean Energy - Plymouth,680 Ridge Pike,"I-476 N, exit onto Chemical Rd S, right into PECO Energy driveway",Plymouth Meeting,PA,19462,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,B,3000 3600,,,,,,,200-8,40.080572,-75.252389,8/8/19,787,2020-01-21 18:34:38 UTC,P,,,5/12/16,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,78,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - Grass Valley Service Center,788 Taylorville Rd,"Exit Highway 49 at McKnight Way, west 2 blocks, and the station is on the right.",Grass Valley,CA,95949,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-9,39.20062,-121.062126,5/6/20,792,2020-05-06 17:56:57 UTC,T,,,5/15/95,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,30,,,,,,,,,Q,3000 3600,HD,,
CNG,United Parcel Service,4500 Norris Canyon Rd,"Exit I-680 at Crow Canyon Road, go west to San Ramon Valley Boulevard, then left/south to Norris Canyon Road, turn left/east, and the station on left.",San Ramon,CA,94583,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; restricted access 6pm-10pm while UPS fuels fleet; contact station at 800-920-1166 to set up an account; Also accepts Pinnacle Fleet,M V,,Q,3000 3600,,,,,,,200-8,37.773172,-121.968239,6/9/20,797,2020-06-09 16:47:26 UTC,P,,,3/2/95,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,270,,,,,,,,,Q,3000 3600,MD,,
CNG,PG&E - Santa Cruz Service Center,615 7th Ave,"Exit Highway 17 to Highway 1 E toward Monterey. Exit Highway 1 at Soquel Avenue, west then south on 7th Avenue, and the station is on the right.",Santa Cruz,CA,95062,,800-684-4648,E,,Public - Card key at all times,"8am-4pm M-F; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-9,36.969267,-121.999295,5/6/20,798,2020-05-06 17:56:57 UTC,T,,,5/15/95,,LD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,30,,,,,,,,,Q,3000 3600,LD,,
CNG,PG&E - Bakersfield Service Center,4101 Wible Rd,"Exit Highway 99 at White Land, go west to Wible Road, go south, and the station is on the right.",Bakersfield,CA,93313,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,35.317617,-119.039048,5/6/20,801,2020-05-06 17:56:57 UTC,T,,,5/15/94,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,400,,,,,,,,,B,3000 3600,HD,,
CNG,Clovis Unified School District,1490 Herndon Ave,"Exit Highway 41 at Herndon Avenue, east to Sunnyside Avenue, right on Sunnyside, station is on left.",Clovis,CA,93611,,,E,,Private - Fleet customers only,Call 559-327-9671 to set up an account,,,Q,3000,,,,,,,200-8,36.837226,-119.688819,5/9/19,804,2020-06-15 18:55:25 UTC,LG,,,5/15/92,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,SCHOOL,,,220,,,,,,,,,Q,3000,HD,,
CNG,PG&E - Fresno Service Center,3754 E California Ave,"From Highway 99 northbound, exit at E Jensen Avenue, turn right and travel east 0.75 mile (turns into Jensen Bypass), left on S Pullman Avenue, left again onto E Jensen, follow the road around as it turns into S Orange Avenue, north on S Orange for 1 mile to E California Avenue turn right onto E California, travel east 0.25 mile, and the station is on the right.",Fresno,CA,93725,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,36.72136,-119.761165,5/6/20,806,2020-05-06 17:56:57 UTC,T,,,5/15/95,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,120,,,,,,,,,B,3000 3600,HD,,
CNG,PG&E - Salinas Service Center,390 Griffin St,"Exit Highway 101 S at John Street, right on Griffin.  Exit Highway 101 N at Wood Street, left on John Street, right on Work Street, right on E Alisal Street, at corner of E Alisal and Griffin.",Salinas,CA,93901,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,36.67217,-121.641106,5/6/20,809,2020-05-06 17:56:57 UTC,T,,,5/15/92,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,75,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - San Carlos Service Center,275 Industrial Way,"Exit Highway 101 at Holly Street, west to Industrial Way, right on Industrial, and the station is on the right.",San Carlos,CA,94070,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,GPS,37.51689165,-122.2624653,5/6/20,810,2020-05-06 17:56:57 UTC,T,,,5/15/92,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,150,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - San Francisco Service Center,536 Treat Ave,"US-101, exit onto 9th Street, left on Harrison, right on 19th Street, right on Treat Avenue.",San Francisco,CA,94110,,800-684-4648,E,,Public - Card key at all times,"9am-2pm M-F; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,37.761127,-122.41383,5/6/20,813,2020-05-06 17:56:57 UTC,T,,,5/15/95,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,240,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - Concord Service Center,1030 Detroit Ave,"Exit I-680 S at Gregory Lane, left on Contra Costa, left on Monument Boulevard, right on Detroit. Exit I-680 N at Monument, east then right on Detroit, and the station is on the left.",Concord,CA,94518,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-9,37.956072,-122.028697,5/6/20,816,2020-05-06 17:56:57 UTC,T,,,5/15/90,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,116,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - Hayward Service Center,24300 Clawiter Rd,"Exit Highway 92/San Mateo Bridge at Clawiter Road, go north, and the station is on the right. Or from exit I-880 at Winton Avenue, go west, left on Clawiter, and the station is on the left.",Hayward,CA,94545,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-9,37.642339,-122.117821,5/6/20,818,2020-05-06 17:56:57 UTC,T,,,5/15/91,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,300,,,,,,,,,Q,3000 3600,HD,,
CNG,PG&E - Richmond Service Center,1100 S 27th St,"Exit I-580 at Marina Bay Parkway and go south, left onto Pierson Avenue and turn right onto 27th Street, and the station is on the right.",Richmond,CA,94804,,800-684-4648,E,,Public - Card key at all times,"8am-4pm M-F; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,37.916909,-122.344036,5/6/20,826,2020-05-06 17:56:57 UTC,T,,,5/15/02,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,50,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - San Rafael Service Center,1220 Andersen Dr,"Exit US-101 N at Richmond Bridge, right on Bellam Boulevard, left on Andersen. Exit US-101 S at Francisco Boulevard W, under highway, left on Andersen. Exit I-580 W at Bellam, left on Bellam, left on Andersen.",San Rafael,CA,94901,,800-684-4648,E,,Public - Card key at all times,"8am-4pm M-F; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-9,37.951236,-122.499682,5/6/20,827,2020-05-06 17:56:57 UTC,T,,,5/15/91,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,60,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - Cupertino Service Center,10900 N Blaney Ave,"Exit I-280 at Wolfe Rd, go north on Wolfe, left on Homestead Rd, and the station is on the left",Cupertino,CA,95014,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-9,37.335646,-122.021398,5/6/20,828,2020-05-06 17:56:57 UTC,T,,,5/15/96,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,300,,,,,,,,,Q,3000 3600,MD,,
CNG,PG&E - San Jose Service Center,308 Stockton Ave,,San Jose,CA,95126,,,E,,Private,,,,B,3000 3600,,,,,,,200-9,37.335663,-121.907088,5/6/20,829,2020-05-06 17:56:57 UTC,T,,,5/15/91,,LD,,,,US,,,,Privé,,private,,,UTILITY,1,,60,,,,,,,,,B,3000 3600,LD,,
CNG,PG&E - Stockton Service Center,4040 West Ln,"Exit I-5/Highway 99 at Hammer Lane, go toward central Stockton, south on West Lane about 1.5 miles, and the station is on the left.",Stockton,CA,95204,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-9,37.990624,-121.283787,5/6/20,832,2020-05-06 17:56:57 UTC,T,,,5/15/92,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,120,,,,,,,,,B,3000 3600,HD,,
CNG,PG&E - Santa Rosa Service Center,3965 Occidental Rd,"Exit Highway 101 and Highway 12, go west and exit at Stony Point Road, across intersection on Occidental Road, and the station is on the right.",Santa Rosa,CA,95401,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-8,38.428592,-122.766929,5/6/20,834,2020-05-06 17:56:57 UTC,T,,,5/15/93,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,65,,,,,,,,,B,3000 3600,HD,,
CNG,PG&E - Auburn Service Center,333 Sacramento St,"Exit I-80 at Maple Avenue eastbound or Nevada Street/Placer Road westbound (Maple becomes Auburn-Folsom Rd), go past the 7-11 store on Auburn-Folsom Road, then left on Sacramento Street, and the station is on the left.",Auburn,CA,95603,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,B,3000 3600,,,,,,,200-9,38.888863,-121.074465,5/6/20,835,2020-05-06 17:56:57 UTC,T,,,5/15/91,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,90,,,,,,,,,B,3000 3600,MD,,
CNG,PG&E - Davis Service Center,1415 2nd St,"Alternate address: 1415 2nd St. Exit I-80 at Richards Boulevard, go north, quick right on 1st Street, left on F Street, right on 3rd Street, right on L Street, and the station is on the left.",Davis,CA,95616,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-8,38.545155,-121.731878,5/6/20,836,2020-05-06 17:56:57 UTC,T,,,5/15/93,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,240,,,,,,,,,Q,3000 3600,MD,,
CNG,Sacramento Regional Transit District - Mid Town,1400 29th St,,Sacramento,CA,95816,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,38.568857,-121.470192,11/8/19,839,2020-06-16 19:40:39 UTC,LG,,,5/15/92,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,Q,3600,HD,,
CNG,PG&E - Florin-Perkins Service Center,5555 Florin-Perkins Rd,"Exit Highway 50 at Howe Avenue/Power Inn Road, south on Power Inn, left on Fruitridge Road, enter the facility on Fruitridge Road on the left past Florin-Perkins Rd intersection; enter through gate #4.",Sacramento,CA,95826,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-9,38.526151,-121.388438,5/6/20,842,2020-05-06 17:56:57 UTC,T,,,6/15/16,,HD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,200,,,,,,,,,Q,3000 3600,HD,,
CNG,Anderson Union High School District (Private),1471 Ferry St,,Anderson,CA,96007,,,E,,Private,,,,T,3600,,,,,,,200-8,40.443169,-122.306738,5/9/19,844,2020-06-15 19:01:26 UTC,LG,,,5/15/92,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,100,,,,,,,,,T,3600,HD,,
CNG,City of Hollywood,1600 S Park Rd,,Hollywood,FL,33021,,,E,,Private - Government only,,,,Q,3000,,,,,,,200-9,25.999101,-80.179214,4/8/20,858,2020-04-08 12:29:55 UTC,LG,,,6/15/93,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,250,,,,,,,,,Q,3000,HD,,
CNG,City of Milton,5162 Munson Hwy,,Milton,FL,32570,,850-983-5401,E,,Public - Credit card after hours,7:30am-4:30pm M-F; call 850-983-5401 to pay with cash or check,A Cash Checks FuelMan M V,,Q,3000 3600,,,,,,,200-8,30.633284,-87.041286,6/6/19,864,2020-01-21 18:34:38 UTC,LG,,,1/15/91,,HD,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,MUNI_GOV,2,,25,,,,,,,,,Q,3000 3600,HD,,
CNG,TECO Peoples Gas,600 W Robinson St,W Robinson St. and Chatham Ave.,Orlando,FL,32801,,,E,,Private,,,,Q,3000,,,,,,,200-9,28.545239,-81.38651,4/8/20,868,2020-04-08 12:29:55 UTC,T,,,12/1/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,50,,,,,,,,,Q,3000,MD,,
CNG,TECO Peoples Gas,15779 W Dixie Hwy,1/3 mile south of NE 163rd and Sunny Isles Blvd.,North Miami Beach,FL,33162,,,E,,Private,,,,Q,3000,,,,,,,200-9,25.920799,-80.15665,4/8/20,873,2020-04-08 12:29:55 UTC,T,,,12/1/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,50,,,,,,,,,Q,3000,MD,,
CNG,Piedmont Natural Gas - Greenville,100 Woodruff Industrial Ln,"Near I-85 and I-385, take exit 51",Greenville,SC,29607,,800-752-7504,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.829494,-82.310005,4/8/19,897,2020-05-13 18:55:40 UTC,T,,,5/15/89,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,25,,,,,,,,,Q,3600,HD,,
CNG,PSNC Energy,2712 Discovery Dr,,Raleigh,NC,27616,,877-776-2427,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.860856,-78.594331,3/7/19,907,2020-01-21 18:34:38 UTC,T,,,7/31/04,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,116,72000,,,,,,,,Q,3600,HD,,
CNG,Chula Vista Education Center,84 E J St,,Chula Vista,CA,91910,,,E,,Private,,Cash,,B,3000,,,,,,,200-9,32.631042,-117.057953,5/9/19,939,2020-01-21 18:34:38 UTC,P,,,12/15/96,,HD,,,,US,,,,Privé,,private,,,SCHOOL,1,,50,,,,,,,,,B,3000,HD,,
CNG,Trillium - San Diego Metropolitan Transit System,3650 Main St,Main St and Hilltop Dr,Chula Vista,CA,91911,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,32.59578,-117.054443,2/6/20,941,2020-02-06 21:24:11 UTC,LG,,,1/15/99,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,4,,5376,33600,,,,,,,,Q,3600,HD,,
